customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,address,postcode,state,country,property_valuation,Recency,Frequency,Profit,RFM_Score,Category
3466,Victor,Zaple,Male,65.0,1979-09-28,Marketing Assistant,IT,Mass Customer,N,No,18.0,41.0,6 4th Lane,3079.0,VIC,Australia,11.0,68.0,3.0,272.7900000000002,4.0,High Risk
160,Wake,Durning,Male,5.0,1964-07-15,Registered Nurse,Health,Mass Customer,N,No,18.0,56.0,860 Hintze Lane,2154.0,NSW,Australia,11.0,93.0,2.0,2614.1600000000003,4.0,High Risk
152,Stephana,Cardew,Female,5.0,1981-03-03,Compensation Analyst,Financial Services,Mass Customer,N,No,16.0,39.0,992 Old Shore Trail,2069.0,NSW,Australia,12.0,158.0,2.0,1966.88,4.0,High Risk
130,Raddy,Delete,Male,32.0,1997-07-18,Chemical Engineer,Manufacturing,Mass Customer,N,No,1.0,23.0,58 Helena Hill,2205.0,NSW,Australia,7.0,76.0,2.0,1779.58,4.0,High Risk
2784,Thurston,McKennan,Male,6.0,1989-09-08,Geological Engineer,Manufacturing,Mass Customer,N,No,13.0,31.0,526 Schiller Road,4157.0,QLD,Australia,7.0,74.0,3.0,1075.06,4.0,High Risk
103,Ethyl,Runham,Female,49.0,1997-04-21,Product Engineer,Financial Services,Affluent Customer,N,Yes,4.0,23.0,68 Little Fleur Crossing,2046.0,NSW,Australia,12.0,135.0,4.0,895.4499999999999,4.0,High Risk
2742,Osgood,Risby,Male,50.0,1979-04-14,Actuary,Financial Services,High Net Worth,N,Yes,15.0,41.0,82206 Dennis Place,4124.0,QLD,Australia,8.0,95.0,3.0,2031.17,4.0,High Risk
96,Heath,Olford,Male,33.0,1968-08-31,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,15.0,52.0,6 Heffernan Center,2125.0,NSW,Australia,11.0,70.0,3.0,1135.25,4.0,High Risk
3485,Berthe,Ludwell,Female,11.0,1981-05-21,Account Representative II,Financial Services,High Net Worth,N,Yes,9.0,39.0,22976 Moose Place,2620.0,NSW,Australia,8.0,215.0,3.0,2491.47,4.0,High Risk
2744,Bjorn,Isitt,Male,59.0,1999-01-25,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3.0,21.0,33297 Hoepker Way,2843.0,NSW,Australia,1.0,53.0,3.0,1264.73,4.0,High Risk
2745,Moyra,Mount,Female,8.0,1977-06-01,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,18.0,43.0,198 Garrison Pass,2767.0,NSW,Australia,8.0,179.0,2.0,2772.1,4.0,High Risk
3491,Leanna,Cromb,Female,69.0,1976-03-04,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10.0,44.0,82 Dahle Crossing,3195.0,VIC,Australia,10.0,189.0,4.0,1430.28,4.0,High Risk
31,Star,Praton,Female,3.0,1962-11-24,Staff Accountant III,Telecommunications,High Net Worth,N,Yes,14.0,58.0,2294 Pleasure Place,2135.0,NSW,Australia,12.0,168.0,4.0,426.10999999999996,4.0,High Risk
14,Rayshell,Kitteman,Female,85.0,1983-03-25,Account Executive,Financial Services,Affluent Customer,N,No,6.0,37.0,9 Mcbride Trail,2760.0,NSW,Australia,8.0,47.0,3.0,1713.9,4.0,High Risk
362,Jamima,Pirolini,Female,47.0,1974-11-17,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18.0,46.0,8728 Express Way,2340.0,NSW,Australia,7.0,143.0,4.0,463.02,4.0,High Risk
2688,Shelden,Lorent,Male,53.0,1977-05-18,Database Administrator III,Property,Mass Customer,N,No,13.0,43.0,22 Moulton Place,4878.0,QLD,Australia,4.0,86.0,3.0,1017.75,4.0,High Risk
3308,Daffi,Idale,Female,5.0,1979-05-20,Cost Accountant,Financial Services,Mass Customer,N,Yes,14.0,41.0,7216 American Ash Place,2062.0,NSW,Australia,12.0,67.0,3.0,953.15,4.0,High Risk
441,Felicle,Beneze,Female,74.0,1974-08-03,Analyst Programmer,IT,Mass Customer,N,No,11.0,46.0,532 Emmet Way,2260.0,NSW,Australia,8.0,62.0,3.0,1750.76,4.0,High Risk
3317,Ric,Kondrachenko,Male,35.0,1970-08-07,Actuary,Financial Services,Mass Customer,N,Yes,11.0,50.0,64 Nancy Plaza,3137.0,VIC,Australia,7.0,264.0,4.0,1213.31,4.0,High Risk
2579,Celka,Demsey,Female,35.0,1970-12-31,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16.0,50.0,7282 Prairie Rose Trail,3184.0,VIC,Australia,9.0,49.0,3.0,788.5,4.0,High Risk
708,Idalina,Wilcot,Female,31.0,1987-02-15,Safety Technician II,IT,Mass Customer,N,Yes,10.0,33.0,18939 Upham Hill,3551.0,VIC,Australia,3.0,115.0,3.0,2145.83,4.0,High Risk
698,Ellette,Fahy,Female,90.0,1996-07-20,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1.0,24.0,81310 Charing Cross Plaza,3805.0,VIC,Australia,7.0,76.0,3.0,1295.96,4.0,High Risk
2362,Herbie,Machans,Male,49.0,1972-05-06,Developer II,Financial Services,Affluent Customer,N,Yes,19.0,48.0,89972 Graedel Point,2176.0,NSW,Australia,9.0,45.0,3.0,959.32,4.0,High Risk
600,Duke,Allnatt,Male,65.0,1974-10-05,Nurse,Argiculture,Mass Customer,N,Yes,8.0,46.0,0 Rigney Way,2148.0,NSW,Australia,8.0,177.0,3.0,1854.7800000000002,4.0,High Risk
2625,Kristal,McRobbie,Female,45.0,1972-03-16,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8.0,48.0,1567 Schiller Street,3810.0,VIC,Australia,6.0,173.0,4.0,1764.47,4.0,High Risk
595,Nikola,Jeanon,Male,72.0,1973-12-05,VP Marketing,Financial Services,Mass Customer,N,No,22.0,47.0,0278 Elka Place,4305.0,QLD,Australia,4.0,184.0,3.0,2011.1599999999999,4.0,High Risk
592,Edik,Connichie,Male,73.0,1992-09-24,VP Sales,Manufacturing,Mass Customer,N,No,2.0,28.0,86857 Hoepker Lane,4300.0,QLD,Australia,8.0,199.0,4.0,1071.53,4.0,High Risk
586,Jayme,Baunton,Female,63.0,1999-03-15,Chief Design Engineer,Manufacturing,Mass Customer,N,No,4.0,21.0,61493 Manufacturers Junction,2539.0,NSW,Australia,9.0,159.0,3.0,2562.4700000000003,4.0,High Risk
3362,Piotr,Saladin,Male,60.0,1971-06-24,VP Accounting,Financial Services,Affluent Customer,N,No,13.0,49.0,2 Lillian Alley,4154.0,QLD,Australia,9.0,59.0,3.0,558.49,4.0,High Risk
584,Fiona,Clines,Female,10.0,1995-09-15,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,19.0,25.0,3 Lunder Place,2300.0,NSW,Australia,10.0,120.0,4.0,1270.2099999999998,4.0,High Risk
566,Datha,McPheat,Female,66.0,1978-09-12,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9.0,42.0,396 Butternut Point,2230.0,NSW,Australia,12.0,141.0,3.0,2145.5599999999995,4.0,High Risk
552,Hilly,Kleinmann,Male,66.0,1978-09-09,Geological Engineer,Manufacturing,High Net Worth,N,Yes,20.0,42.0,58 Maywood Place,2750.0,NSW,Australia,9.0,159.0,4.0,1577.7000000000003,4.0,High Risk
537,Raine,Sneezum,Female,16.0,1989-03-26,Structural Engineer,Entertainment,High Net Worth,N,No,7.0,31.0,999 Huxley Hill,2190.0,NSW,Australia,10.0,49.0,3.0,825.7299999999999,4.0,High Risk
530,Townie,Perez,Male,2.0,1974-09-24,Recruiter,Manufacturing,Mass Customer,N,No,15.0,46.0,35796 Buhler Plaza,3108.0,VIC,Australia,10.0,84.0,3.0,1751.35,4.0,High Risk
512,Sigfried,Semken,Male,76.0,1955-04-15,VP Accounting,Financial Services,Mass Customer,N,No,6.0,65.0,089 Old Shore Point,3156.0,VIC,Australia,8.0,95.0,4.0,1136.3400000000001,4.0,High Risk
3392,Brock,Ride,Male,41.0,1976-12-12,Tax Accountant,Financial Services,Mass Customer,N,No,10.0,44.0,28 Superior Center,2131.0,NSW,Australia,11.0,74.0,1.0,114.93,4.0,High Risk
2807,Lynna,Revens,Female,9.0,1957-06-18,Senior Editor,Manufacturing,Mass Customer,N,Yes,11.0,63.0,441 Superior Junction,2320.0,NSW,Australia,6.0,59.0,1.0,133.7800000000002,4.0,High Risk
2644,Brooke,Alastair,Male,72.0,1977-03-09,VP Sales,IT,Mass Customer,N,No,12.0,43.0,008 6th Center,3141.0,VIC,Australia,7.0,60.0,2.0,1607.27,4.0,High Risk
3396,Arin,Nappin,Male,18.0,1960-06-28,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9.0,60.0,0162 Grim Circle,2191.0,NSW,Australia,10.0,71.0,2.0,119.73,4.0,High Risk
493,Tommie,Banbridge,Female,83.0,1960-09-13,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5.0,60.0,411 Lien Place,4226.0,QLD,Australia,10.0,75.0,3.0,151.93999999999997,4.0,High Risk
3400,Brenna,Childes,Female,46.0,1987-06-25,Sales Associate,Financial Services,Mass Customer,N,Yes,18.0,33.0,851 Meadow Valley Place,3205.0,VIC,Australia,10.0,157.0,4.0,1402.8999999999999,4.0,High Risk
455,Mile,Dionisii,Male,97.0,1991-02-11,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5.0,29.0,6 Mariners Cove Center,2233.0,NSW,Australia,10.0,67.0,3.0,1600.9,4.0,High Risk
2802,Clem,Fosdick,Female,36.0,1996-09-22,Programmer Analyst I,Financial Services,Mass Customer,N,No,3.0,24.0,07526 Union Lane,3377.0,VIC,Australia,1.0,53.0,3.0,456.17999999999995,4.0,High Risk
1382,Lucio,Reame,Male,27.0,1989-10-23,Data Coordiator,Manufacturing,High Net Worth,N,Yes,20.0,31.0,952 Fairview Hill,3155.0,VIC,Australia,8.0,122.0,2.0,1946.8899999999999,4.0,High Risk
1146,Hadleigh,Birley,Male,88.0,1992-08-31,Assistant Professor,Financial Services,High Net Worth,N,No,8.0,28.0,0 Scofield Plaza,3201.0,VIC,Australia,4.0,73.0,2.0,1294.4,4.0,High Risk
3136,Leonardo,Brennon,Male,60.0,1998-08-25,Marketing Manager,Retail,Mass Customer,N,Yes,3.0,22.0,73907 Fallview Point,2250.0,NSW,Australia,7.0,134.0,4.0,1210.2099999999998,4.0,High Risk
1685,Marya,Milington,Female,32.0,1972-03-16,Budget/Accounting Analyst III,IT,Mass Customer,N,No,8.0,48.0,116 Sullivan Avenue,3941.0,VIC,Australia,9.0,86.0,2.0,677.1800000000001,4.0,High Risk
3023,Rikki,Bernet,Female,37.0,1994-09-12,Accountant I,IT,High Net Worth,N,Yes,7.0,26.0,238 New Castle Alley,2166.0,NSW,Australia,9.0,132.0,4.0,661.9399999999999,4.0,High Risk
1836,Rochella,Harce,Female,54.0,1955-05-06,Research Nurse,Health,Mass Customer,N,Yes,13.0,65.0,9446 Holmberg Court,2133.0,NSW,Australia,11.0,53.0,2.0,1219.8600000000001,4.0,High Risk
1805,Venus,Sketch,Female,90.0,1976-10-15,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12.0,44.0,31 Eastwood Circle,2460.0,NSW,Australia,3.0,198.0,4.0,634.65,4.0,High Risk
1386,Mufinella,Kalvin,Female,71.0,1967-12-06,Help Desk Technician,Retail,Mass Customer,N,Yes,12.0,53.0,94 Sheridan Parkway,3136.0,VIC,Australia,9.0,106.0,3.0,2724.7200000000003,4.0,High Risk
1747,Obadiah,Fairall,Male,46.0,1987-03-14,Research Assistant II,Financial Services,Affluent Customer,N,No,14.0,33.0,1 Namekagon Parkway,4075.0,QLD,Australia,5.0,190.0,4.0,995.3799999999999,4.0,High Risk
1730,Tildi,Kirkup,Female,29.0,1985-12-21,Senior Financial Analyst,Financial Services,Mass Customer,N,No,20.0,35.0,752 Nevada Circle,2089.0,NSW,Australia,10.0,79.0,3.0,418.0400000000001,4.0,High Risk
3063,Andrea,Wildber,Male,74.0,1999-04-11,VP Sales,Financial Services,Affluent Customer,N,No,2.0,21.0,922 Mccormick Circle,4509.0,QLD,Australia,6.0,92.0,4.0,263.28,4.0,High Risk
3069,Phylis,Traves,Female,59.0,1988-12-08,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,12.0,32.0,4351 Maywood Hill,3551.0,VIC,Australia,4.0,70.0,3.0,1775.4799999999998,4.0,High Risk
3070,Malissia,Minthorpe,Female,74.0,1998-07-27,Account Executive,Health,Affluent Customer,N,Yes,1.0,22.0,537 Amoth Center,2220.0,NSW,Australia,9.0,114.0,4.0,399.21,4.0,High Risk
1692,Harriette,De Matteis,Female,85.0,1967-07-04,Senior Quality Engineer,Health,Mass Customer,N,Yes,17.0,53.0,36445 Meadow Valley Road,3087.0,VIC,Australia,9.0,127.0,4.0,1168.43,4.0,High Risk
1680,Loise,Austins,Female,5.0,1998-07-28,Desktop Support Technician,Property,Mass Customer,N,Yes,4.0,22.0,018 Superior Plaza,2068.0,NSW,Australia,10.0,112.0,3.0,1931.5,4.0,High Risk
1525,Philis,Whittam,Female,43.0,1966-07-15,Database Administrator III,Financial Services,High Net Worth,N,No,5.0,54.0,3009 Duke Crossing,2200.0,NSW,Australia,8.0,112.0,3.0,1909.17,4.0,High Risk
2320,Kaylyn,Throssell,Female,14.0,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,N,No,16.0,55.0,64 Macpherson Junction,2208.0,NSW,Australia,11.0,85.0,3.0,1690.96,4.0,High Risk
1658,Selina,Clow,Female,17.0,1993-05-12,Sales Representative,Retail,Mass Customer,N,Yes,5.0,27.0,17974 Kedzie Circle,2795.0,NSW,Australia,7.0,280.0,4.0,1469.9599999999996,4.0,High Risk
1654,Melli,Sperwell,Female,67.0,1989-05-03,Professor,IT,High Net Worth,N,Yes,9.0,31.0,461 Esker Court,3630.0,VIC,Australia,1.0,126.0,4.0,1179.6100000000004,4.0,High Risk
1635,Indira,Robotham,Female,36.0,1971-02-09,Safety Technician IV,Financial Services,Mass Customer,N,No,7.0,49.0,6 Monument Circle,3186.0,VIC,Australia,11.0,139.0,4.0,1319.52,4.0,High Risk
1634,Jordana,Beach,Female,20.0,1970-08-31,Director of Sales,Manufacturing,Affluent Customer,N,No,12.0,50.0,49932 Messerschmidt Point,2138.0,NSW,Australia,11.0,196.0,4.0,1537.0599999999997,4.0,High Risk
2323,Adair,Piser,Male,2.0,1988-04-30,Desktop Support Technician,Property,High Net Worth,N,No,13.0,32.0,54970 Veith Hill,4125.0,QLD,Australia,7.0,209.0,3.0,1959.79,4.0,High Risk
1596,Vinnie,Sails,Male,2.0,1969-01-07,Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0,51.0,5447 Weeping Birch Place,2086.0,NSW,Australia,12.0,135.0,3.0,2786.02,4.0,High Risk
1590,Crystie,Fontanet,Female,8.0,1965-09-12,Assistant Manager,Retail,Mass Customer,N,No,14.0,55.0,5 Elgar Place,4132.0,QLD,Australia,5.0,132.0,3.0,2248.04,4.0,High Risk
3101,Paxton,Lermit,Male,68.0,1987-08-27,Geological Engineer,Manufacturing,High Net Worth,N,No,12.0,33.0,6 Kings Avenue,2135.0,NSW,Australia,12.0,61.0,3.0,470.7999999999998,4.0,High Risk
1575,Phaidra,Jindacek,Female,82.0,1989-03-13,Design Engineer,Retail,Mass Customer,N,No,17.0,31.0,7015 Hintze Parkway,2153.0,NSW,Australia,11.0,157.0,4.0,1050.28,4.0,High Risk
1904,Nert,Muglestone,Female,60.0,1978-01-25,Technical Writer,IT,High Net Worth,N,Yes,14.0,42.0,7450 Prairie Rose Drive,2868.0,NSW,Australia,1.0,67.0,3.0,1604.73,4.0,High Risk
3019,Alonso,Ceyssen,Male,98.0,1986-02-02,Community Outreach Specialist,Manufacturing,Affluent Customer,N,Yes,14.0,34.0,13 Alpine Lane,2228.0,NSW,Australia,9.0,64.0,3.0,1138.54,4.0,High Risk
1911,Hallsy,De Leek,Male,22.0,1980-08-06,Director of Sales,Manufacturing,Mass Customer,N,No,3.0,40.0,2 Maryland Drive,4227.0,QLD,Australia,7.0,61.0,2.0,689.11,4.0,High Risk
1920,Rutter,Marlen,Male,29.0,1988-06-01,Sales Associate,Financial Services,Mass Customer,N,No,13.0,32.0,00213 Atwood Pass,2340.0,NSW,Australia,1.0,69.0,1.0,90.09999999999997,4.0,High Risk
2950,Kristos,Anthony,Male,19.0,1955-11-01,Software Engineer I,Financial Services,Mass Customer,N,Yes,10.0,65.0,984 Hoepker Court,3064.0,VIC,Australia,6.0,75.0,3.0,645.99,4.0,High Risk
2206,Osmond,McCamish,Male,60.0,1957-05-25,Structural Engineer,Financial Services,Affluent Customer,N,No,14.0,63.0,7 Novick Parkway,2160.0,NSW,Australia,5.0,187.0,4.0,1464.6599999999999,4.0,High Risk
2218,Madelena,Blincoe,Female,94.0,1992-05-27,Senior Sales Associate,Health,Affluent Customer,N,No,4.0,28.0,3468 Rigney Place,3505.0,VIC,Australia,1.0,109.0,3.0,2743.56,4.0,High Risk
2186,Carolina,Sexty,Female,61.0,1963-03-18,Clinical Specialist,Health,High Net Worth,N,No,5.0,57.0,53221 Namekagon Parkway,2557.0,NSW,Australia,9.0,154.0,3.0,1956.3899999999999,4.0,High Risk
2176,Josie,Gallemore,Female,79.0,1962-09-11,Accountant II,Property,High Net Worth,N,Yes,12.0,58.0,322 Scott Plaza,2170.0,NSW,Australia,5.0,103.0,3.0,2088.0899999999997,4.0,High Risk
2959,Max,Gonthier,Female,1.0,1953-11-23,Registered Nurse,Health,Mass Customer,N,Yes,11.0,67.0,4052 Katie Court,4300.0,QLD,Australia,5.0,116.0,3.0,1835.26,4.0,High Risk
2228,Rosita,Soppeth,Female,12.0,1956-09-03,Geological Engineer,Manufacturing,High Net Worth,N,No,9.0,64.0,81 Lien Drive,3216.0,VIC,Australia,3.0,168.0,4.0,1425.2700000000002,4.0,High Risk
2962,Shari,MacCallester,Female,26.0,1971-12-07,Information Systems Manager,Property,Mass Customer,N,No,15.0,49.0,860 Banding Terrace,2029.0,NSW,Australia,11.0,77.0,3.0,444.6500000000001,4.0,High Risk
2964,Geneva,McCrystal,Female,36.0,1974-07-01,Product Engineer,Telecommunications,Mass Customer,N,Yes,14.0,46.0,9217 Bashford Parkway,2023.0,NSW,Australia,10.0,168.0,2.0,2411.89,4.0,High Risk
2126,Hugibert,Getcliff,Male,65.0,1958-03-29,Product Engineer,Health,Mass Customer,N,Yes,17.0,62.0,8209 Tony Plaza,2810.0,NSW,Australia,1.0,232.0,4.0,594.06,4.0,High Risk
2975,Deva,Carnow,Female,67.0,1981-09-03,Senior Cost Accountant,Financial Services,Mass Customer,N,No,14.0,39.0,26223 Warrior Terrace,2204.0,NSW,Australia,9.0,147.0,3.0,2020.68,4.0,High Risk
2115,Shannon,Pflieger,Male,17.0,1975-08-31,Food Chemist,Health,Mass Customer,N,Yes,17.0,45.0,4 Macpherson Street,3143.0,VIC,Australia,4.0,47.0,2.0,1168.94,4.0,High Risk
2107,Dre,Ferrillo,Female,2.0,1992-10-07,Biostatistician IV,IT,Affluent Customer,N,Yes,4.0,28.0,882 Merry Trail,4701.0,QLD,Australia,4.0,64.0,2.0,892.5,4.0,High Risk
2091,Dominga,Crosfield,Female,27.0,1980-06-22,Office Assistant II,Argiculture,Mass Customer,N,No,9.0,40.0,68882 Commercial Crossing,2320.0,NSW,Australia,3.0,231.0,3.0,2764.6099999999997,4.0,High Risk
2085,Carolynn,Samsin,Female,83.0,1956-03-05,Pharmacist,Health,Mass Customer,N,No,11.0,64.0,73 Muir Trail,3196.0,VIC,Australia,7.0,212.0,3.0,2196.3500000000004,4.0,High Risk
2927,Yard,Spellman,Male,49.0,1960-08-09,VP Sales,Manufacturing,Affluent Customer,N,Yes,14.0,60.0,723 Center Court,3933.0,VIC,Australia,11.0,99.0,3.0,2440.02,4.0,High Risk
2035,Kylie,Terese,Male,40.0,1979-01-06,Senior Developer,Health,Mass Customer,N,No,19.0,41.0,177 Anniversary Parkway,2428.0,NSW,Australia,7.0,127.0,4.0,1520.8599999999997,4.0,High Risk
2996,Jerrylee,Shinfield,Female,67.0,1967-05-05,Cost Accountant,Financial Services,Mass Customer,N,No,14.0,53.0,93 Lawn Road,4212.0,QLD,Australia,7.0,81.0,3.0,1751.7199999999998,4.0,High Risk
2926,Jonie,Bickerstasse,Female,27.0,1963-03-20,Research Nurse,Health,High Net Worth,N,No,12.0,57.0,970 Randy Crossing,4005.0,QLD,Australia,12.0,113.0,4.0,1341.6799999999998,4.0,High Risk
1989,Emalee,Guitel,Female,46.0,1973-07-21,Graphic Designer,Property,High Net Worth,N,Yes,17.0,47.0,1 Raven Place,2160.0,NSW,Australia,6.0,114.0,4.0,1659.64,4.0,High Risk
3005,Rafaellle,Tantrum,Male,36.0,1969-05-01,Human Resources Manager,Property,Affluent Customer,N,Yes,8.0,51.0,90 Loftsgordon Plaza,2216.0,NSW,Australia,10.0,189.0,3.0,2602.3099999999995,4.0,High Risk
1566,Stavros,Goodinson,Male,95.0,1962-03-01,Executive Secretary,Argiculture,Mass Customer,N,No,17.0,58.0,04488 Jenna Alley,2289.0,NSW,Australia,9.0,199.0,4.0,1597.2599999999998,4.0,High Risk
1724,Davita,Pristnor,Female,28.0,1999-01-24,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,4.0,21.0,5676 Golf View Junction,2137.0,NSW,Australia,12.0,103.0,4.0,958.5800000000002,4.0,High Risk
2334,Zebulen,Hefford,Male,30.0,1996-03-16,Food Chemist,Health,Affluent Customer,N,No,5.0,24.0,2 Raven Way,3106.0,VIC,Australia,10.0,69.0,3.0,1315.76,4.0,High Risk
2337,Odilia,Bick,Female,47.0,2000-11-01,Programmer Analyst II,Health,Mass Customer,N,No,1.0,20.0,2 Straubel Lane,2477.0,NSW,Australia,6.0,53.0,3.0,398.42999999999995,4.0,High Risk
1433,Marya,Szwandt,Female,15.0,1958-09-25,Account Coordinator,IT,Mass Customer,N,No,20.0,62.0,64 Everett Circle,2756.0,NSW,Australia,8.0,131.0,3.0,1908.57,4.0,High Risk
1424,Allin,Arbuckel,Male,56.0,1974-03-08,Occupational Therapist,Health,High Net Worth,N,Yes,14.0,46.0,94079 Eggendart Point,2745.0,NSW,Australia,9.0,76.0,3.0,1475.88,4.0,High Risk
1489,Mead,Wollard,Male,17.0,1993-05-13,Teacher,Health,Mass Customer,N,No,4.0,27.0,7509 Prairieview Center,2289.0,NSW,Australia,9.0,111.0,4.0,379.15999999999997,4.0,High Risk
1465,Wilona,Osgood,Female,53.0,1971-02-18,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,5.0,49.0,55 Red Cloud Pass,2536.0,NSW,Australia,5.0,107.0,4.0,1429.5,4.0,High Risk
1439,Leupold,Detoc,Male,97.0,1965-07-28,GIS Technical Architect,Retail,Mass Customer,N,No,19.0,55.0,223 Trailsway Parkway,2154.0,NSW,Australia,10.0,65.0,3.0,1005.2400000000001,4.0,High Risk
1510,Timmie,Chitty,Male,94.0,1959-05-02,Actuary,Financial Services,Mass Customer,N,No,18.0,61.0,09 Bayside Place,2223.0,NSW,Australia,10.0,263.0,2.0,2238.37,4.0,High Risk
1437,Gearalt,Challis,Male,35.0,1974-12-09,Electrical Engineer,Manufacturing,Affluent Customer,N,No,20.0,46.0,26607 West Hill,2777.0,NSW,Australia,9.0,113.0,3.0,2636.2000000000003,4.0,High Risk
2040,Gal,Scardafield,Male,25.0,1969-05-09,VP Sales,Retail,Affluent Customer,N,Yes,12.0,51.0,45 Waubesa Lane,4213.0,QLD,Australia,9.0,96.0,2.0,1364.0500000000002,3.0,High Risk
341,Jeremiah,Wasling,Male,10.0,1976-08-25,GIS Technical Architect,Financial Services,Mass Customer,N,No,5.0,44.0,3 Lyons Road,2759.0,NSW,Australia,8.0,134.0,2.0,955.0799999999999,3.0,High Risk
2003,Lilli,Hargey,Female,80.0,1962-06-21,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,58.0,064 Fallview Terrace,4500.0,QLD,Australia,7.0,219.0,2.0,214.36999999999995,3.0,High Risk
431,Gale,Done,Male,8.0,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,18.0,64.0,6920 Dwight Circle,4173.0,QLD,Australia,7.0,138.0,1.0,1215.34,3.0,High Risk
2670,Cam,MacFadyen,Male,53.0,1977-05-13,VP Accounting,Financial Services,High Net Worth,N,Yes,18.0,43.0,6988 Waxwing Hill,4700.0,QLD,Australia,3.0,193.0,3.0,1311.3899999999999,3.0,High Risk
393,Cesaro,Isbell,Male,35.0,1955-08-02,Associate Professor,Manufacturing,Mass Customer,N,Yes,9.0,65.0,7 Reinke Junction,2145.0,NSW,Australia,10.0,205.0,2.0,866.5799999999999,3.0,High Risk
2011,Guthrie,MacAne,Male,68.0,1978-01-22,VP Sales,Manufacturing,High Net Worth,N,Yes,12.0,42.0,5 Loftsgordon Avenue,2068.0,NSW,Australia,12.0,315.0,3.0,560.4800000000001,3.0,High Risk
1283,Tory,Minnette,Female,43.0,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,1.0,26.0,617 Welch Street,4122.0,QLD,Australia,7.0,93.0,2.0,1012.1,3.0,High Risk
373,Eva,Colenutt,Female,95.0,2000-08-26,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1.0,20.0,67884 Fair Oaks Parkway,3931.0,VIC,Australia,9.0,223.0,1.0,1103.43,3.0,High Risk
2056,Cristin,Smoughton,Female,65.0,1986-04-03,Biostatistician IV,Property,High Net Worth,N,No,22.0,34.0,7 Green Ridge Way,2763.0,NSW,Australia,8.0,202.0,2.0,1028.46,3.0,High Risk
3428,Leonora,Iglesia,Female,77.0,1974-07-08,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16.0,46.0,5356 Ruskin Place,2850.0,NSW,Australia,3.0,91.0,1.0,509.97,3.0,High Risk
326,Guenna,Spensly,Female,74.0,1980-02-16,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0,40.0,0 Graceland Plaza,2515.0,NSW,Australia,10.0,161.0,3.0,1201.2499999999998,3.0,High Risk
2002,Matilde,Hamsher,Female,55.0,1971-06-20,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12.0,49.0,113 Lien Place,2560.0,NSW,Australia,6.0,97.0,3.0,1637.4600000000003,3.0,High Risk
2047,Kirsten,Slegg,Female,45.0,1975-04-13,Paralegal,Financial Services,Affluent Customer,N,Yes,21.0,45.0,50532 Hoard Center,4209.0,QLD,Australia,7.0,279.0,1.0,1215.34,3.0,High Risk
2795,Shirline,Amar,Female,9.0,1966-11-04,Research Assistant III,Financial Services,Mass Customer,N,No,17.0,54.0,4903 Hoepker Terrace,3500.0,VIC,Australia,3.0,208.0,2.0,1208.31,3.0,High Risk
342,Winslow,Hammant,Male,40.0,1987-05-19,Programmer IV,Health,High Net Worth,N,No,2.0,33.0,72419 Eagan Road,2040.0,NSW,Australia,10.0,93.0,3.0,468.8599999999999,3.0,High Risk
1109,Nestor,Billingsley,Male,21.0,1989-01-09,Web Developer II,Entertainment,High Net Worth,N,No,6.0,31.0,4754 Ramsey Junction,3130.0,VIC,Australia,9.0,238.0,3.0,683.2,3.0,High Risk
2423,Lenci,Symcox,Male,49.0,1981-02-20,Professor,IT,Mass Customer,N,Yes,20.0,39.0,7585 Rutledge Trail,3161.0,VIC,Australia,9.0,353.0,1.0,50.66,3.0,High Risk
1281,Leighton,Zisneros,Male,29.0,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16.0,52.0,131 Tony Road,4213.0,QLD,Australia,8.0,160.0,3.0,1186.6099999999997,3.0,High Risk
